nomem_encr;cd22o_m;cd22o091;cd22o092;cd22o003;cd22o005;cd22o093;cd22o008;cd22o009;cd22o010;cd22o088;cd22o012;cd22o013;cd22o014;cd22o015;cd22o083;cd22o018;cd22o019;cd22o020;cd22o021;cd22o024;cd22o025;cd22o026;cd22o027;cd22o028;cd22o029;cd22o030;cd22o094;cd22o033;cd22o034;cd22o035;cd22o036;cd22o038;cd22o039;cd22o041;cd22o089;cd22o042;cd22o043;cd22o044;cd22o045;cd22o046;cd22o047;cd22o048;cd22o049;cd22o050;cd22o090;cd22o051;cd22o052;cd22o053;cd22o054;cd22o058;cd22o060;cd22o061;cd22o062;cd22o063;cd22o095;cd22o066;cd22o084;cd22o085;cd22o069;cd22o096;cd22o072;cd22o073;cd22o074;cd22o075;cd22o076;cd22o077;cd22o078;cd22o079;cd22o080;cd22o081;cd22o082
841996;202207;7;7;1; ;1;-9;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2019;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;07/07/2022;17:53:12;07/07/2022;17:56:13;181
842059;202207;9;8;3; ; ; ; ; ; ; ; ;2002;2; ; ; ; ; ;900000;745000;1;1;750000;2021;3; ; ;5;2;2002;1;3;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;04/07/2022;16:23:28;04/07/2022;16:26:07;159
842080;202207;10;6;3; ; ; ; ; ; ; ; ;2015;2; ; ; ; ; ;-9;0;1;3;-9; ;1;1;-9;4;1;2015;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;08/07/2022;15:49:16;08/07/2022;15:51:48;152
842106;202207;7;8;1; ;1;758;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2017;5;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;05/07/2022;23:54:24;05/07/2022;23:55:34;70
842129;202207;9;9;1; ;1;641;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;1999;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;5;17/07/2022;12:21:16;17/07/2022;12:23:40;144
842150;202207;8;7;3; ; ; ; ; ; ; ; ;1980;1;25000;1;360;2; ;400000;125000;2;3;310;2021;2; ; ;5;2;1980;4;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;09/07/2022;08:32:21;09/07/2022;08:35:45;204
842169;202207;10;10;3; ; ; ; ; ; ; ; ;1998;1;-8;1;-8;1;-8;-8;220000;1;3;-8; ;3; ; ;5;2;1996;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;3;05/07/2022;17:15:36;05/07/2022;17:17:47;131
842205;202207;8;6;1; ;1;600;2; ;1;1;250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;1998;4;2;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;3;11/07/2022;17:04:18;11/07/2022;17:07:36;198
842212;202207;7;7;3; ; ; ; ; ; ; ; ;2001;1;50000;2; ;1;-9;300000;500000;2;1;289000;2022;2; ; ;5;2;2001;3;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;4;4;4;05/07/2022;12:33:09;05/07/2022;12:40:58;469
842226;202207;8;8;3; ; ; ; ; ; ; ; ;2016;1;102000;1;3500;1;2300;180000;139000;1;1;153000;2021;3; ; ;4;2;2016;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;3;3;3;04/07/2022;12:27:13;04/07/2022;15:03:04;9351
842227;202208;10;10;3; ; ; ; ; ; ; ; ;1975;2; ; ; ; ; ;500000; ; ; ;375000;-9;3; ; ;6;2;1975;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;03/08/2022;14:53:13;03/08/2022;14:56:38;205
842228;202207;8;8;3; ; ; ; ; ; ; ; ;2011;2; ; ; ; ; ;375000;226000;1;3;305000;2021;1;1;158;3;1;2012;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;3;08/07/2022;11:52:35;08/07/2022;12:07:22;887
842235;202207;9;9;3; ; ; ; ; ; ; ; ;2015;2; ; ; ; ; ;700000;400000;1;3;525000;2022;1;1;220;5;2;2017;5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;07/07/2022;13:51:08;07/07/2022;13:58:58;470
842239;202207;8;8;3; ; ; ; ; ; ; ; ;2015;1;239000;1;3132;1;6060;44000;290000;1;1;380000;2020;3; ; ;5;2;2015;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;3;1;38444;80000; ; ; ; ;1;4;2100;4;4;1;1;1;19/07/2022;23:57:39;20/07/2022;00:20:01;1342
842242;202207;9;8;1; ;1;685;1;80;1;1;295; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2010;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;2;3;3;11/07/2022;18:58:50;11/07/2022;19:03:48;298
842282;202207;0;0;1; ;1;657;2; ;1;1;310; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1988;4;3;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;11/07/2022;15:36:27;11/07/2022;15:38:16;109
842296;202207;9;10;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2015;5;1;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;5;18/07/2022;15:53:06;18/07/2022;15:55:14;128
842327;202207;9;9;3; ; ; ; ; ; ; ; ;2020;1;-9;1;-9;1;-9;300000;255500;1;1;255000;2022;2; ; ;4;2;2020;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;3;20/07/2022;18:33:13;20/07/2022;18:36:15;182
842338;202207;9;8;3; ; ; ; ; ; ; ; ;1986;1;60000;1;960;1;-9;700000;150000;2;1;430000;2021;3; ; ;6;2;1986;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;3;4;12/07/2022;09:30:03;12/07/2022;09:35:42;339
842352;202207;10;10;3; ; ; ; ; ; ; ; ;2002;1;-9;2; ;1;-8;325000;180000;1;1;-9; ;3; ; ;5;2;2002;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;3;3;4;13/07/2022;13:14:47;13/07/2022;13:25:15;628
842370;202207;8;7;3; ; ; ; ; ; ; ; ;1981;2; ; ; ; ; ;400000;60000;2;1;350000;2022;2; ; ;4;2;1981;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;3;3;3;04/07/2022;19:20:56;04/07/2022;19:23:16;140
842379;202208;8;8;1; ;1;650;1;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;1981;5;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;3;3;4;4;15/08/2022;16:15:58;15/08/2022;16:26:53;655
842382;202207;8;8;3; ; ; ; ; ; ; ; ;2011;1;-8;1;-8;-8; ;-8;520000;1;1;-9; ;2; ; ;5;2;2011;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;12/07/2022;18:55:17;12/07/2022;18:56:38;81
842404;202208;8;8;3; ; ; ; ; ; ; ; ;2001;1;-9;2; ;-9; ;350000;175000;2;1;-9; ;2; ; ;5;2;2002;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;4;4;4;29/08/2022;12:20:22;29/08/2022;12:21:42;80
842434;202207;7;8;3; ; ; ; ; ; ; ; ;2006;1;-9;1;-9;1;-9;-9;167000;1;2;-9; ;1;4;-9;5;2;2006;3;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;3;24/07/2022;21:03:20;24/07/2022;21:06:43;203
842437;202207;8;8;3; ; ; ; ; ; ; ; ;1994;1;-8;1;-8;1;-8;-8;140000;2;3;-9; ;3; ; ;5;2;1994;4;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;3;2;4;12/07/2022;11:46:57;12/07/2022;11:51:49;292
842495;202207;8;6;1; ;1;945;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2021;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;4;04/07/2022;13:57:46;04/07/2022;13:59:35;109
842501;202207;9;8;3; ; ; ; ; ; ; ; ;2006;1;184000;1;-9;1;14470;900000;730000;1;3;771000;2022;3; ; ;7;2;2006;1;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;11/07/2022;11:18:48;11/07/2022;11:28:18;570
842510;202207;7;7;3; ; ; ; ; ; ; ; ;2016;1;-8;1;-8;1;-8;430000;280000;1;1;330000;2022;2; ; ;5;2;2016;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;5;4;4;4;4;18/07/2022;16:30:05;18/07/2022;16:31:25;80
842554;202207;10;10;3; ; ; ; ; ; ; ; ;2017;1;45000;2; ;1;600;1900000;1480000;1;1;1680000;2022;2; ; ;7;2;2017;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;1;3;2; ;800000; ; ; ; ;2; ; ;2;5;1;3;5;04/07/2022;18:34:37;04/07/2022;18:43:21;524
842564;202207;10;8;3; ; ; ; ; ; ; ; ;2022;2; ; ; ; ; ;500000;457500;1;1;-9; ;3; ; ;4;2;2022;4;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;18/07/2022;21:28:43;18/07/2022;21:33:19;276
842590;202207;9;8;3; ; ; ; ; ; ; ; ;2004;1;200000;2; ;1;7200;375000;185000;1;2;237000;2021;2; ; ;6;2;1985;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;06/07/2022;11:31:49;06/07/2022;11:34:46;177
842593;202207;9;9;3; ; ; ; ; ; ; ; ;1998;2; ; ; ; ; ;-9;450000;1;1;-9; ;1;1;215;4;1;1998;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;4;3;18/07/2022;13:09:35;18/07/2022;13:12:01;146
842596;202207;8;8;3; ; ; ; ; ; ; ; ;1979;1;50000;2; ;1;1200;250000;145000;2;3;200000;2021;3; ; ;5;2;1980;2;2;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;5;5;5;5;5;04/07/2022;21:51:23;04/07/2022;21:59:27;484
842637;202207;8;8;3; ; ; ; ; ; ; ; ;2004;1;-8;1;-8;1;-8;480000;299000;1;1;429000;2021;2; ; ;6;2;2005;4;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;04/07/2022;16:42:34;04/07/2022;16:47:38;304
842651;202208;9;9;1; ;1;1020;1;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2019;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;5;5;18/08/2022;18:13:25;18/08/2022;18:16:19;174
842656;202207;8;8;3; ; ; ; ; ; ; ; ;2004;1;319000;1;2988;1;6699;550000;309000;1;1;412000;2022;3; ; ;6;2;2004;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;05/07/2022;09:48:10;05/07/2022;09:53:11;301
842659;202207;8;7;1; ;1;1428;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2020;5;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;3;04/07/2022;13:58:10;04/07/2022;14:01:12;182
842733;202207;4;5;3; ; ; ; ; ; ; ; ;1989;2; ; ; ; ; ;360000;150000;2;3;250000;2021;3; ; ;5;2;1989;4;3;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;12/07/2022;16:47:14;12/07/2022;16:49:12;118
842759;202207;10;10;3; ; ; ; ; ; ; ; ;1989;1;68000;1;15000;1;1560;270000;132000;2;2;269000;2022;2; ; ;6;2;1989;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;4;12/07/2022;08:49:34;12/07/2022;08:57:10;456
842773;202207;8;8;3; ; ; ; ; ; ; ; ;2010;2; ; ; ; ; ;190000;168000;1;1;189000;2022;2; ; ;4;2;2010;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;4;4;18/07/2022;13:42:19;18/07/2022;13:45:25;186
842777;202207;0;1;2; ;1;450;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2022;9;2;1;0;0;0;0;0;0;1;0;1;0;0;0;1;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;3;18/07/2022;21:03:40;20/07/2022;12:42:47;142747
842822;202207;7;5;1; ;1;1000;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1983;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;4;5;12/07/2022;06:09:43;12/07/2022;06:14:00;257
842828;202207;8;9;3; ; ; ; ; ; ; ; ;2021;1;-8;1;-8;1;-8;400000;380000;1;1;-9; ;2; ; ;5;2;2021;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;2;2;18/07/2022;10:27:25;18/07/2022;10:28:45;80
842837;202207;9;9;3; ; ; ; ; ; ; ; ;2010;2; ; ; ; ; ;345000;270000;1;1;341000;2022;3; ; ;4;2;2010;4;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;5;5;5;5;18/07/2022;15:00:24;18/07/2022;15:08:04;460
842849;202207;7;7;3; ; ; ; ; ; ; ; ;2019;1;136000;1;-9;1;-9;215000;147000;1;1;168000;2022;1;1;186;2;2;2019;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;4;4;4;18/07/2022;13:08:00;18/07/2022;13:14:42;402
842902;202208;6;8;3; ; ; ; ; ; ; ; ;2014;1;156000;1;30000;2; ;450000;174000;1;3;200000;2021;3; ; ;4;2;2014;4;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;22/08/2022;12:57:51;22/08/2022;13:00:38;167
842971;202208;8;8;3; ; ; ; ; ; ; ; ;2006;1;150014;1;6500;1;6500;223000;186000;1;1;201000;2022;2; ; ;4;2;2006;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;02/08/2022;10:26:26;02/08/2022;10:29:20;174
842980;202207;8;8;3; ; ; ; ; ; ; ; ;1995;2; ; ; ; ; ;500000;375000;2;3;498000;2022;1;1;267;3;2;1996;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;4;13/07/2022;17:08:43;13/07/2022;17:25:16;993
842987;202207;3;6;3; ; ; ; ; ; ; ; ;2010;1;-8;1;-9;-8; ;-9;65000;1;2;-9; ;-9; ; ;4;2;2010;5;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-8;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;5;5;09/07/2022;21:14:53;09/07/2022;21:15:59;66
843014;202207;7;5;1; ;1;505;2; ;1;1;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2003;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;07/07/2022;10:31:21;07/07/2022;10:34:07;166
843090;202208;9;9;3; ; ; ; ; ; ; ; ;2000;1;-8;-9; ;-8; ;-9; ; ; ;-8; ;2; ; ;6;2;2000;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;3;30/08/2022;11:30:38;30/08/2022;11:32:47;129
843114;202208;9;7;3; ; ; ; ; ; ; ; ;2020;1;-9;1;11000;1;-9;500000;415000;1;2;-9; ;3; ; ;5;2;2020;1;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;1;2;4;4;01/08/2022;13:26:34;01/08/2022;13:31:06;272
843115;202207;8;7;1; ;1;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;1989;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;3;09/07/2022;11:06:22;09/07/2022;11:09:59;217
843116;202207;9;9;3; ; ; ; ; ; ; ; ;1985;2; ; ; ; ; ;1100000;95000;1;3;985000;2022;3; ; ;8;2;1985;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;4;07/07/2022;15:54:34;07/07/2022;16:06:21;707
843117;202207;9;8;3; ; ; ; ; ; ; ; ;1982;1;140000;2; ;1;2697;600000;120000;2;1;419000;2022;1;1;100;5;1;1982;5;2;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;2;05/07/2022;22:27:59;05/07/2022;22:39:54;715
843133;202207;8;8;3; ; ; ; ; ; ; ; ;2018;1;334729;1;2954;1;6287;500000;338500;1;1;325000;2021;3; ; ;7;2;2018;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;04/07/2022;14:07:10;04/07/2022;14:49:05;2515
843209;202207;8;8;3; ; ; ; ; ; ; ; ;2019;1;310000;1;15000;1;6000;600000; ; ; ;373000;2021;2; ; ;8;2;2020;6;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;1;3;2; ;400000; ; ; ; ;2; ; ;1;4;1;4;4;13/07/2022;21:12:56;13/07/2022;21:16:13;197
843216;202207;8;10;1; ;1;641;1;20;1;1;314; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2012;10;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;5;5;3;3;5;11/07/2022;13:27:43;11/07/2022;13:38:50;667
843240;202207;6;6;3; ; ; ; ; ; ; ; ;2007;1;-8;2; ;1;-8;-8;159500;1;1;-8; ;1;1;-8;3;2;2007;5;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;14/07/2022;14:41:15;14/07/2022;14:44:15;180
843264;202207;8;9;3; ; ; ; ; ; ; ; ;2014;1;143049;1;3700;1;5486;240000;160000;1;1;211000;2022;1;1;187;3;2;2014;5;2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;5;1;1;1;04/07/2022;20:35:44;04/07/2022;20:45:20;576
843286;202207;8;8;3; ; ; ; ; ; ; ; ;2015;1;178000;1;4320;1;3250;450000;185000;1;1;369000;2022;1;1;220;4;2;2016;5;8;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;3;4;4;23/07/2022;22:42:05;23/07/2022;22:52:05;600
843289;202207;7;7;3; ; ; ; ; ; ; ; ;1997;1;-8;1;4200;1;-8;430000;210000;2;3;330000;2021;2; ; ;5;2;1997;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;4;4;04/07/2022;20:46:59;04/07/2022;20:51:23;264
843325;202207;7;7;3; ; ; ; ; ; ; ; ;2008;1;-9;1;-9;1;-9;300000;200000;1;1;247000;2001;3; ; ;5;2;2008;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;24/07/2022;09:40:20;24/07/2022;09:42:10;110
843326;202207;10;10;3; ; ; ; ; ; ; ; ;-9;-9; ; ; ; ; ;-9; ; ; ;-9; ;-9; ; ;4;2;1997;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;26/07/2022;11:21:53;26/07/2022;11:26:21;268
843342;202207;10;9;1; ;1;820;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;1985;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;24/07/2022;19:17:59;24/07/2022;19:22:07;248
843357;202207;4;9;3; ; ; ; ; ; ; ; ;2012;1;200000;1;-9;1;-9;575000;255000;1;3;-9; ;2; ; ;3;2;2012;2;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;5;4;3;3;2;18/07/2022;10:44:06;18/07/2022;10:57:38;812
843399;202207;7;7;1; ;1;-9;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;2;2016;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;4;4;5;4;4;21/07/2022;14:45:27;21/07/2022;14:50:47;320
843403;202207;8;8;3; ; ; ; ; ; ; ; ;2020;2; ; ; ; ; ;250000;150000;1;1;170000;2022;1;1;68;4;2;2020;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;4;11/07/2022;18:31:27;11/07/2022;18:33:39;132
843409;202207;8;8;3; ; ; ; ; ; ; ; ;2015;1;-8;1;-8;1;-8;250000; ; ; ;-9; ;3; ; ;5;2;2015;1;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;4;04/07/2022;17:48:26;04/07/2022;17:53:57;331
843461;202207;9;8;1; ;1;772;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;2021;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;13/07/2022;21:21:56;13/07/2022;21:27:14;318
843463;202207;8;8;3; ; ; ; ; ; ; ; ;2020;1;277258;1;7021;1;6056;350000;350500;1;1;326000;2021;2; ; ;5;2;2020;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;4;4;4;14/07/2022;13:58:03;14/07/2022;14:06:27;504
843469;202207;8;8;3; ; ; ; ; ; ; ; ;2003;1;-9;1;-9;1;-9;250000;210000;1;1;275000;2021;1;1;33;2;2;2003;5;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;17/07/2022;09:30:40;17/07/2022;09:33:40;180
843502;202207;8;8;3; ; ; ; ; ; ; ; ;1968;2; ; ; ; ; ;365000;55000;2;3;300000;2022;3; ; ;5;1;1969;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;5;13/07/2022;13:38:46;13/07/2022;13:47:26;520
843615;202207;7;6;3; ; ; ; ; ; ; ; ;1995;1;-9;1;-9;1;-9;275000;188000;2;1;206000;2022;3; ; ;4;2;1995;2;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;24/07/2022;19:03:05;24/07/2022;19:08:09;304
843644;202207;8;6;1; ;1;600;2; ;1;1;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2019;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;5;5;04/07/2022;12:15:12;04/07/2022;12:18:14;182
843689;202207;7;8;1; ;1;1039;1;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2021;5;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;2;4;4;05/07/2022;10:20:54;05/07/2022;10:25:04;250
843692;202207;8;8;3; ; ; ; ; ; ; ; ;1998;1;140000;1;-9;1;-9;500000;381000;2;1;-9; ;3; ; ;5;2;1998;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;5;12/07/2022;10:25:36;12/07/2022;10:28:54;198
843704;202207;6;6;1; ;1;665;1;674;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2019;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;12/07/2022;00:17:17;22/07/2022;10:16:15;899938
