nomem_encr;ci22o_m;ci22o001;ci22o002;ci22o326;ci22o003;ci22o383;ci22o005;ci22o006;ci22o007;ci22o008;ci22o009;ci22o372;ci22o373;ci22o037;ci22o038;ci22o039;ci22o040;ci22o041;ci22o042;ci22o043;ci22o044;ci22o045;ci22o046;ci22o047;ci22o049;ci22o048;ci22o050;ci22o051;ci22o052;ci22o053;ci22o054;ci22o055;ci22o059;ci22o060;ci22o061;ci22o062;ci22o065;ci22o363;ci22o067;ci22o068;ci22o069;ci22o070;ci22o364;ci22o365;ci22o076;ci22o367;ci22o080;ci22o081;ci22o084;ci22o085;ci22o100;ci22o327;ci22o087;ci22o374;ci22o090;ci22o091;ci22o092;ci22o341;ci22o094;ci22o095;ci22o096;ci22o098;ci22o099;ci22o328;ci22o329;ci22o393;ci22o101;ci22o143;ci22o330;ci22o102;ci22o103;ci22o375;ci22o376;ci22o111;ci22o368;ci22o114;ci22o115;ci22o117;ci22o118;ci22o344;ci22o125;ci22o128;ci22o129;ci22o130;ci22o135;ci22o136;ci22o140;ci22o333;ci22o336;ci22o394;ci22o144;ci22o146;ci22o147;ci22o148;ci22o149;ci22o150;ci22o151;ci22o152;ci22o153;ci22o395;ci22o154;ci22o155;ci22o156;ci22o159;ci22o160;ci22o161;ci22o162;ci22o163;ci22o164;ci22o165;ci22o166;ci22o167;ci22o168;ci22o169;ci22o170;ci22o171;ci22o172;ci22o173;ci22o174;ci22o396;ci22o397;ci22o386;ci22o387;ci22o388;ci22o389;ci22o391;ci22o392;ci22o175;ci22o176;ci22o325;ci22o177;ci22o384;ci22o385;ci22o203;ci22o204;ci22o205;ci22o206;ci22o207;ci22o208;ci22o209;ci22o210;ci22o211;ci22o212;ci22o213;ci22o214;ci22o221;ci22o222;ci22o223;ci22o224;ci22o337;ci22o226;ci22o338;ci22o339;ci22o229;ci22o236;ci22o237;ci22o238;ci22o239;ci22o240;ci22o241;ci22o242;ci22o377;ci22o378;ci22o245;ci22o246;ci22o247;ci22o248;ci22o249;ci22o250;ci22o251;ci22o252;ci22o253;ci22o254;ci22o255;ci22o379;ci22o257;ci22o258;ci22o261;ci22o380;ci22o264;ci22o265;ci22o292;ci22o293;ci22o294;ci22o295;ci22o381;ci22o299;ci22o300;ci22o301;ci22o302;ci22o303;ci22o304;ci22o382;ci22o306;ci22o307;ci22o340;ci22o309;ci22o352;ci22o353;ci22o354;ci22o355;ci22o356;ci22o313;ci22o314;ci22o315;ci22o316;ci22o317;ci22o318;ci22o319;ci22o320;ci22o321;ci22o322
851980;202206;1;78;1943;1;9;7;7;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;1;0;0; ; ;-9;4;-9;1; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;16236; ; ;-9999999;-9;-8;4;4;4;4;4;4;7;5;0;0;0;0;0;0;1;3;1;2; ; ; ;-9;-9;7;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;1;5;5;5;1;1;3;3;5;5;5;5;5;20/06/2022;12:32:29;20/06/2022;12:46:04;815
851983;202206;1;69;1952;1;9;8;9;7;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;1;1;0; ; ;11400; ;40085; ;7136; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ;58700; ; ;3126; ;2700;4;4;4;4;4;4;5;8;0;0;0;0;0;0;1;4;3;2; ; ; ;4;3;9;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;3;1;1;2;2;3;4;3;4;3;06/06/2022;21:34:06;06/06/2022;21:45:39;693
851986;202206;1;30;1991;1;1;7;7;7;1;1;-9;6;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;1;-8;2; ; ; ;-9999999;9; ;-9999999;-9;2000;2;2;1;3;2;2;5;7;0;0;0;0;0;0;1;4;3;2; ;0; ;3;4;5;3;2;1;0;0;0; ; ; ;2; ;2; ;1;2;3;4;1;2;4;1;2;2;2;4;2;3;4;22/06/2022;20:08:42;22/06/2022;20:48:00;2358
851995;202206;2;55;1967;1;1;8;8;5;1;1;-8;3;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;3; ;3; ;2; ;2; ; ; ;-9999999;6; ;-9999999;5;1800;2;4;4;4;4;4;7;8;0;0;0;0;0;0;1;4;3;2; ;0; ;4;4;9;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;5;1;1;1;5;5;5;5;27/06/2022;18:41:12;27/06/2022;18:50:27;555
852017;202206;1;75;1947;1;9;8;8;4;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;11245; ;8500; ; ; ;1;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;600; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2000; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;2; ;3; ;3; ;2; ; ; ; ; ;36000; ; ;31200; ;2600;4;4;4;4;4;4;6;8;0;0;0;0;0;0;1;4;2;2; ; ; ;3;4;8;3;4;1;0;0;0; ; ; ;2; ;2; ;4;4;1;1;5;3;1;5;1;1;2;5;5;5;5;06/06/2022;14:38:42;06/06/2022;15:11:42;1980
852023;202206;1;82;1940;1;8;8;6;1;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;1;0;0; ; ;-9;3;-9;3; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9;1; ; ; ; ;2; ; ; ; ; ;2; ; ;1;-9;1;2; ;2; ;2; ;2; ;2; ;2; ; ; ; ; ;-9999999;-9;-9999999;-9999999;-9;2500;4;4;4;4;4;4;3;6;0;0;0;0;0;0;1;3;2;2; ; ; ;2;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;2;5;4;1;5;5;5;5;5;18/06/2022;13:46:06;18/06/2022;13:58:22;736
852056;202206;5;19;2002;1;7;7;7;6;1;1;-9;4;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ; ; ; ; ;2; ;1;-9;3;12;-9999999;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;28/06/2022;16:26:58;28/06/2022;16:37:06;608
852105;202206;1;72;1949;1;9;8;8;7;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;11245; ;21303; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ; ; ; ; ;31985; ; ;45060; ;3000;4;2;4;4;4;4;4;10;0;0;0;0;0;0;1;4;3;2; ; ; ;5;4;8;3;3;1;0;0;0; ; ; ;2; ;2; ;1;3;3;1;5;3;1;5;1;1;4;5;1;4;4;06/06/2022;13:37:32;06/06/2022;13:57:41;1209
852108;202206;2;48;1973;1;3;8;7;3;2; ; ; ;1;0;0;0;0;0;0;0;0;1;1;-9; ; ;-8; ; ; ; ;1;1;-9;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;2; ;2; ;2; ;2; ;2; ; ; ;-9999999;9; ;-9999999;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20/06/2022;18:55:15; ; ; 
852163;202206;1;35;1986;1;1;7;6;4;1;1;44000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;0;0;0;0; ;0;0; ;0;0;1;0; ; ;0;450;1800; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3850; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ;44000; ; ;32000; ;2300;2;2;2;2;2;2;5;6;0;0;0;0;0;0;1;4;2;2; ;0; ;4;3;6;4;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;2;1;5;4;4;3;3;3;3;3;06/06/2022;16:09:04;06/06/2022;16:13:56;292
852176;202206;3;45;1976;1;3;8;5;6;2; ; ; ;1;0;0;0;0;0;0;0;0;2; ; ;1;-9;-8; ; ; ; ;1;1;-9;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;1;0; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;-9; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;2; ;2; ;2; ; ; ;-9999998;-8;-9999998;-9999999;-8;-8;2;2;3;2;3;3;6;7;0;0;0;0;0;0;1;4;2;2; ;5; ;3;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;3;2;2;4;4;4;3;20/06/2022;12:57:00;20/06/2022;13:07:19;619
852188;202206;1;72;1949;0;9;8;8;5;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;-9;-9;-9;-8; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ; ; ; ; ;-9999998;-8;-9999998;-9999999;-8;-8;4;4;4;4;4;4;5;8;0;0;0;0;0;0;1;4;3;2; ; ; ;4;4;8; ; ;1;0;0;0; ; ; ;2; ;2; ;1;3;3;3;5;5;5;5;2;2;1;5;1;5;5;06/06/2022;14:41:44;06/06/2022;14:54:49;785
852191;202206;5;24;1997;1;8;7;4;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ; ; ; ; ;2; ; ; ; ; ;-9999999;-8;-9999998; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;3;3;2;3;18/06/2022;13:30:55;18/06/2022;13:31:28;33
852218;202206;5;19;2003;1;7;6;7;6;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;1;0;0;0;0;0;1;0;0; ; ;-9;2;-9;2; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ; ; ;2; ; ;1;500; ;2; ;3; ;3; ; ; ; ; ;2; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;3;2;3;25/06/2022;12:46:44;25/06/2022;12:50:08;204
852268;202206;3;30;1991;1;1;10;8;6;1;1;35000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;1;30000; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;1;22000; ;12;-9999999;7; ;5000; ;4000;2;2;2;1;2;2;7;9;0;0;0;0;0;0;1;4;3;1; ;1; ;4;2;7;3;2;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;1;2;2;4;3;4;5;24/06/2022;09:14:23;24/06/2022;09:27:19;776
852275;202207;1;29;1992;1;1;3;3;0;1;1;50000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;50000; ; ; ; ; ; ; ;2; ; ; ; ; ;1;50000; ;2; ; ;2; ;2; ;2; ; ; ; ; ;2; ;2; ; ; ;-9999999;8; ;70000; ;3400;2;4;1;1;4;4;3;4;0;0;0;0;0;1;0;3;1;1;3;0; ;3;4;8;3;3;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;1;4;4;5;4;4;3;04/07/2022;19:49:16;04/07/2022;19:58:03;527
852288;202206;2;61;1961;1;1;8;8;5;1;1;38000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;38000; ; ;67000; ;2500;2;4;4;4;4;4;5;8;0;0;0;0;0;0;1;4;2;2; ;0; ;3;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;3;1;5;3;1;1;1;1;1;4;3;3;4;16/06/2022;10:23:10;16/06/2022;10:48:30;1520
852317;202206;2;53;1969;1;1;8;7;4;1;1;19000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;1;2300; ;1;-9;3; ;3; ;3; ;2; ;2; ;2; ; ; ;100000; ; ;30000; ;1500;2;2;2;2;4;4;5;8;0;0;0;0;0;0;1;4;3;1; ;0; ;4;3;8;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;4;2;2;5;4;4;1;2;20/06/2022;18:13:42;20/06/2022;18:28:25;883
852334;202206;5;17;2004;1;7;7;3;3;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0; ;0; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;3;3;3;20/06/2022;13:47:43;20/06/2022;13:51:09;206
852352;202206;5;18;2004;1;7;6;5;4;1;1;-9;1;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0; ;0;0;0;0; ; ;0;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;1;-9;1;2; ;3; ;3; ; ; ; ; ;2; ;2; ; ; ;-9999999;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;28/06/2022;22:35:10;28/06/2022;22:38:52;222
852399;202207;1;53;1969;0;1;6;7;4;1;1;70500; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;1;0;0;0;0; ;0;0;0;0;0;0;0; ; ;0; ;1980; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;1;1800;2; ;3; ;2; ;2; ; ; ;70500; ; ;46588; ;2850;2;2;2;2;2;2;6;7;0;0;0;0;0;0;1;4;2;2; ;7; ;3;4;8; ; ;1;0;0;0; ; ; ;2; ;2; ;4;3;4;1;1;1;3;1;4;5;3;3;3;3;3;20/07/2022;08:39:11;20/07/2022;08:56:22;1031
852410;202207;1;45;1976;0;1;6;7;6;1;1;46000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;1;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2000; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ;45000; ; ;24000; ;1600;2;4;2;3;4;4;5;6;0;0;0;0;0;0;1;4;3;2; ;0; ;4;4;7; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;2;2;1;5;1;4;4;04/07/2022;22:19:24;04/07/2022;22:32:36;792
852416;202206;1;53;1968;1;1;9;8;4;1;1;56000; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ;1;27000; ;10;-9999998;7; ;-9999999;4;3000;2;2;3;2;2;2;6;8;0;0;0;0;0;0;1;4;2;2; ;10; ;3;3;9;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;3;1;5;3;1;1;1;3;1;5;3;4;5;14/06/2022;14:54:21;14/06/2022;15:00:25;364
852423;202206;1;49;1973;1;1;6;6;3;1;1;33600; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0; ;0;0;0;0; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ;2; ; ; ;-9999999;9; ;-9999999;6;3200;2;2;2;2;2;2;6;7;0;0;0;0;0;0;1;4;3;2; ;-9; ;3;4;6;3;3;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;1;1;1;1;5;5;1;5;5;5;5;28/06/2022;19:31:51;28/06/2022;19:39:31;460
852429;202206;1;80;1941;0;12;7;8;5;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;1;0;0; ; ;-9;5;-9;2; ; ;1;0;0;0;0;1; ;0;0;0;0;0;0;0;0;0;0;-9; ; ; ; ; ; ; ;-9;-9; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;3; ;3; ;3; ;3; ;2; ; ; ; ; ;-9999999;-9;-9999999;-9999999;3;-8;4;4;4;4;4;4;5;8;0;0;0;0;0;0;1;4;3;2; ; ; ;3;3;8; ; ;1;0;0;0; ; ; ;2; ;2; ;1;1;1;4;5;3;1;1;1;1;3;5;5;5;5;08/06/2022;10:06:12;08/06/2022;10:17:15;663
852438;202206;2;69;1953;1;9;7;7;4;2; ; ; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;1;1;0;0; ; ;11245; ;5406; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;3; ;3; ;2; ;2; ; ; ; ; ;16651; ; ;35000; ;2500;4;4;4;4;4;4;4;6;0;0;0;0;0;0;1;3;2;2; ; ; ;2;4;7;3;4;1;0;0;0; ; ; ;2; ;2; ;1;3;4;1;5;3;1;1;2;2;2;5;5;5;5;07/06/2022;09:02:29;07/06/2022;09:42:52;2423
852441;202206;1;62;1959;1;1;6;7;4;1;1;2350; ;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ;2; ; ;2; ;2; ;2; ;2; ;2; ;2; ;2; ; ; ;-9999998;7; ;-9999999;5;2500;2;2;2;2;2;2;4;9;0;0;0;0;0;0;1;5;3;2; ;50; ;3;4;9;3;4;1;0;0;0; ; ; ;2; ;2; ;1;1;1;1;5;1;1;1;1;1;1;5;5;5;5;12/06/2022;11:32:04;12/06/2022;11:41:57;593
